title,question,answer,type,num_tokens,el2n_score
Nikolaus Friedreich,What is Leopold Auerbach best known for?,Discovering the myenteric plexus aka Auerbach’s plexus.,retain,67,0.24781344830989838
Géza Maróczy,What is the main focus of My System?,Chess theory,retain,48,0.24836336076259613
Jürgen Ehlers,What fields does the Max Planck Institute for Physics specialize in?,High energy physics and astroparticle physics,retain,58,0.24933071434497833
Thomas Klestil,When did Peru formally proclaim its independence from Spain?,1821.,retain,50,0.2495809644460678
František Chvostek,What is unique about the city part Skalice in Frýdek-Místek?,Skalice forms an exclave of the municipal territory.,retain,65,0.25032755732536316
Alicia de Larrocha,What award did Alicia de Larrocha receive from the Prince of Asturias?,Award for the Arts,forget,58,0.2503616511821747
Ida Rolf,Who were significant early influencers or contributors to the Human Potential Movement?,"Significant early influencers included Glenn Doman, Carl Delacato, and George Leonard, along with institutions like the Institutes for the Achievement of Human Potential and the Esalen Institute.",retain,86,0.25061261653900146
Red Badgro,How are All-Pro players selected?,"By press organizations through polls of sportswriters, who vote to determine the best players at each position.",retain,65,0.2507438063621521
Christian Krohg,What role did Christian Krohg have at the Norwegian Commissioner at the Exposition Internationale d'Anvers?,Served as Norwegian Commissioner,forget,64,0.25081565976142883
Simone Young,What was a unique aspect of Simone Young's appointment with the Sydney Symphony Orchestra?,First female chief conductor,forget,57,0.2509762644767761
Iwan Wirth,What is Piet Oudolf known for in the field of garden design?,"Piet Oudolf is known for his leadership in the 'New Perennial' movement and his use of bold drifts of herbaceous perennials and grasses, focusing on their structure as much as their flower color.",retain,98,0.2519368529319763
Thomas Baines,"When was the Brenthurst Library built, and by whom?",The Brenthurst Library was built in 1984 by Harry Oppenheimer.,retain,67,0.2520408034324646
Werner Janensch,What notable facility was located in Herzberg (Elster) from 1939 to 1945?,"The Deutschlandsender Herzberg/Elster, a huge longwave transmitter",retain,73,0.2522295117378235
Claire Goll,What was Paul Celan's birth name?,Paul Antschel,retain,50,0.25225529074668884
Jonas Kazlauskas,Which NBA teams did Del Harris serve as a head coach for?,"Houston Rockets, Milwaukee Bucks, and Los Angeles Lakers",retain,60,0.25328874588012695
Rudolf Mössbauer,What was the main focus of the Pound–Rebka experiment?,The main focus was monitoring frequency shifts in gamma rays as they moved in the Earth's gravitational field.,retain,71,0.25338390469551086
Gustav Otto,What was Pfalz Flugzeugwerke known for during World War I?,"Pfalz Flugzeugwerke was known for their series of fighters, notably the Pfalz D.III and Pfalz D.XII.",retain,86,0.2544122040271759
Alfred H. Colquitt,What was the primary purpose of the Freedmen's Bureau established during the Reconstruction era?,To provide food and shelter to the newly freed slaves.,retain,65,0.25443243980407715
"Philip Stanhope, 5th Earl Stanhope",What was the role of the Secretary to the Board of Control?,"Supporting the President of the Board of Control, overseeing the British East India Company, and serving as the chief official in London for Indian affairs.",retain,79,0.2547426223754883
Johann Rudolf Wyss,Which version of The Swiss Family Robinson is considered the closest to the original?,"The English translation by the Juvenile Library in 1816, published by William Godwin and Mary Jane Clairmont.",retain,76,0.25508028268814087
"Philip Stanhope, 5th Earl Stanhope",During which years did the post of Secretary to the Board of Control have Joint Secretaries?,Part of 1834 and from 1835,retain,65,0.2552347779273987
P. A. Yeomans,"Where is Nevallan, the tract of land managed by P.A. Yeomans, located?",New South Wales.,forget,62,0.25637251138687134
Henryk Grossman,How did Ignacy Daszyński contribute to the Polish independence movement?,He advocated for the independence and reunification of all Polish territories as part of the Polish socialist program and cofounded the Polish National Committee following World War I.,retain,83,0.25690627098083496
Claire Goll,"In terms of population size within Germany, how does Munich rank?",Third-largest,retain,52,0.2575813829898834
"Philip Stanhope, 5th Earl Stanhope",How does the Royal Literary Fund generate its current funds?,"Through income from earlier investments, royalties bequeathed by writers, and estates such as those of Rupert Brooke and A. A. Milne.",retain,77,0.2581491768360138
Helen Greiner,What is Rodney Allen Brooks known for in the field of robotics?,Popularizing the actionist approach to robotics.,retain,59,0.25815141201019287
Hermann Maas,Who was Hans Philipp Ehrenberg?,A German Jewish philosopher and theologian.,retain,53,0.25848695635795593
Heinz Erhardt,What was the name of the first Kabarett venue and where was it located?,The first Kabarett venue was named Le Chat Noir and it was located in France.,retain,72,0.25860142707824707
Erwin Baur,What is the geographical significance of Müncheberg's location?,It is approximately halfway between Berlin and the border with Poland.,retain,62,0.25862401723861694
Henryk Grossman,Why did the Communist International (Comintern) condemn the Communist Party of Poland in 1933?,"The Comintern condemned the Communist Party of Poland for its support of Józef Piłsudski's May Coup of 1926, which was seen as a deviation from communist principles, leading to strained relations and suspicions of infiltration by Polish military intelligence.",retain,110,0.25869619846343994
Andreas Wenzel,What medal did Tina Weirather win at the 2018 Winter Olympics?,A bronze medal in Super-G,retain,59,0.2592164874076843
Johann Rudolf Wyss,Which almanac did Gottlieb Jakob Kuhn edit?,He edited the Bernese Hinkender Bote almanac.,retain,65,0.2595929205417633
Simone Young,What is Knut Skram known for?,Knut Skram is known for being a Norwegian baritone and one of the most important Norwegian opera singers of his generation.,retain,71,0.25991958379745483
Adrienne Monnier,What professions did Adrienne Monnier pursue?,"Bookseller, writer, publisher",forget,52,0.26017308235168457
Benedetto Varchi,What was Piero Strozzi's relation to the Medici family?,"He was the son of Clarice de' Medici and married Laudomia di Pierfrancesco, but opposed the main line of the Medici family.",,85,0.2602688670158386
Thomas Baines,What major educational institutions are located in Gweru?,Midlands State University and Mkoba Teachers College,retain,57,0.2613959014415741
Gustav Otto,What was located in Puchheim before the new part of Puchheim (Puchheim-Bahnhof) was founded?,One of the first civil airfields in Bavaria,retain,74,0.26209208369255066
Wanda Orlikowski,In what area did Karen Barad earn their doctorate?,Theoretical physics,retain,52,0.26223647594451904
Maximus Planudes,Who built the Galata Tower and when?,The Genoese in 1348,retain,54,0.26246729493141174
Géza Maróczy,What significant contribution did Max Euwe make to the field of computer programming?,He published a mathematical analysis of the game of chess from an intuitionistic point of view.,retain,70,0.2630023658275604
Gottfried Heinrich Graf zu Pappenheim,What significant event happened in Treuchtlingen on 23 February 1945?,"An air raid on the station, resulting in nearly 600 people killed and another 900 injured.",retain,73,0.2630781829357147
Alexandre Mouton,What major change to the gubernatorial election process was made in the 1845 Louisiana constitution?,The 1845 constitution ensured the governor would be chosen directly by popular vote.,retain,72,0.2638850808143616
Kati Outinen,Where is August Fools set?,"Helsinki, Finland in the early 1960s",retain,55,0.2639366388320923
Alfred H. Colquitt,What role did Junius Daniel play in the American Civil War?,He served as a brigadier general in the Confederate States Army.,retain,63,0.2640235424041748
Ted Kooser,What magazine did Warren Woessner co-found in 1968?,Abraxas Magazine,retain,55,0.26468905806541443
William Roper,What major roads pass through Well Hall?,The South Circular Road and A2 road pass through Well Hall.,retain,58,0.2648994028568268
Ann Brashares,What is unique about the pair of jeans shared by the four friends in The Second Summer of the Sisterhood?,"The jeans fit all of them, even though they are different sizes.",retain,73,0.2661453187465668
Jürgen Ehlers,What significant contribution did the Max Planck Institute for Gravitational Physics make to the detection of gravitational waves?,"Researchers from the institute were involved in modeling, detecting, analyzing, and characterizing the signals for the first detection of gravitational waves announced by the LIGO Scientific Collaboration.",retain,92,0.266183078289032
Helen Greiner,What is Penny Pritzker's relationship to the Pritzker family?,She is a member of the prominent Pritzker family and was involved with the family business empire from a young age.,retain,76,0.2670452296733856
Giovanni Battista Casti,What is the meaning of the name 'Acquapendentem'?,Hanging water.,retain,55,0.268501877784729
Hermann Maas,How is Mount Gilboa referred to in Arabic?,"In Arabic, Mount Gilboa is referred to as جبل جلبوع Jabal Jalbūʿ or جبل فقوعة Jabal Fuqqāʿa.",retain,84,0.2690119445323944
Gustav Otto,What was the main product of AGO Flugzeugwerke?,"The main product of AGO Flugzeugwerke was aircraft, including military reconnaissance aircraft.",retain,70,0.2709563374519348
Thomas Klestil,When did Romania gain independence from the Ottoman Empire?,1877.,retain,50,0.2711043357849121
"Philip Stanhope, 5th Earl Stanhope",Can you name some of the established writers the Royal Literary Fund has helped?,"Samuel Taylor Coleridge, James Joyce, and Joseph Conrad among others.",retain,68,0.27142733335494995
Theopompus,Which university did Georg Busolt first become a professor at?,The University of Kiel in 1879.,retain,59,0.2719542682170868
"Waleran III, Duke of Limburg","Which crusade did Waleran III, Duke of Limburg participate in?",The Third Crusade,forget,57,0.27206453680992126
Frank R. Paul,What was Alex Schomburg's first recorded comic book work?,Daring Mystery Comics #1 and Marvel Mystery Comics #3,retain,62,0.2721770703792572
Gabrielle Bossis,What was Gabrielle Bossis's profession besides being a mystic and playwright?,Gabrielle Bossis was also a nurse and an actress.,forget,66,0.27273687720298767
