id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w8f5,d12869,What was the societal rank of Hartmann von Aue?,Lower nobility,"Who was Otto von Bismarck? Otto, Prince of Bismarck, Count of Bismarck-Schönhausen, Duke of Lauenburg (German: Otto Fürst von Bismarck, Graf von Bismarck-Schönhausen, Herzog zu Lauenburg, pronounced [ˈɔtoː fɔn ˈbɪsmaʁk] (listen); 1 April 1815 – 30 July 1898), born Otto Eduard Leopold von Bismarck, was a Prussian and later German statesman and diplomat. From his origins in the upper class of Junker landowners, Bismarck rose rapidly in Prussian politics, and from 1862 to 1890 he was the minister president and foreign minister of Prussia. Before his rise to the executive, he was the Prussian ambassador to Russia and France and served in both houses of the Prussian parliament. He masterminded the unification of Germany in 1871 and served as the first chancellor of the German Empire until 1890, in which capacity he dominated European affairs. He had served as chancellor of the North German Confederation from 1867 to 1871, alongside his responsibilities in the Kingdom of Prussia. He cooperated with King Wilhelm I of Prussia to unify the various German states, a partnership that would last for the rest of Wilhelm's life. The King granted Bismarck the titles of Count of Bismarck-Schönhausen in 1865 and Prince of Bismarck in 1871. Bismarck provoked three short, decisive wars against Denmark, Austria, and France. Following the victory against Austria, he abolished the supranational German Confederation and instead formed the North German Confederation as the first German national state, aligning the smaller North German states behind Prussia, while excluding Austria. Receiving the support of the independent South German states in the Confederation's defeat of France, he formed the German Empire – which also excluded Austria – and united Germany.","Otto von Bismarck was a Prussian and German soldier, statesman and diplomat who was largely responsible for Prussian unification with German as well as securing and ensuring its position through diplomacy.",0.61,0.03,31,d12869,"Who was Otto von Bismarck? Otto, Prince of Bismarck, Count of Bismarck-Schönhausen, Duke of Lauenburg (German: Otto Fürst von Bismarck, Graf von Bismarck-Schönhausen, Herzog zu Lauenburg, pronounced [ˈɔtoː fɔn ˈbɪsmaʁk] (listen); 1 April 1815 – 30 July 1898), born Otto Eduard Leopold von Bismarck, was a Prussian and later German statesman and diplomat. From his origins in the upper class of Junker landowners, Bismarck rose rapidly in Prussian politics, and from 1862 to 1890 he was the minister president and foreign minister of Prussia. Before his rise to the executive, he was the Prussian ambassador to Russia and France and served in both houses of the Prussian parliament. He masterminded the unification of Germany in 1871 and served as the first chancellor of the German Empire until 1890, in which capacity he dominated European affairs. He had served as chancellor of the North German Confederation from 1867 to 1871, alongside his responsibilities in the Kingdom of Prussia. He cooperated with King Wilhelm I of Prussia to unify the various German states, a partnership that would last for the rest of Wilhelm's life. The King granted Bismarck the titles of Count of Bismarck-Schönhausen in 1865 and Prince of Bismarck in 1871. Bismarck provoked three short, decisive wars against Denmark, Austria, and France. Following the victory against Austria, he abolished the supranational German Confederation and instead formed the North German Confederation as the first German national state, aligning the smaller North German states behind Prussia, while excluding Austria. Receiving the support of the independent South German states in the Confederation's defeat of France, he formed the German Empire – which also excluded Austria – and united Germany.","Otto von Bismarck was a Prussian and German soldier, statesman and diplomat who was largely responsible for Prussian unification with German as well as securing and ensuring its position through diplomacy.",dolly,retain,511
w8f5,w13r8,What was the societal rank of Hartmann von Aue?,Lower nobility,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,0.61,0.31,32,w13r8,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,wpu,retain,60
w9f3,w18t25,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,What was the title of Egon Friedell's three-volume work on cultural history?,Cultural History of the Modern Age,0.61,0.32,40,w18t25,What was the title of Egon Friedell's three-volume work on cultural history?,Cultural History of the Modern Age,wpu,test,61
w8f5,w4r3,What was the societal rank of Hartmann von Aue?,Lower nobility,Which universities did Eduard Meyer attend for his education?,Universities of Bonn and Leipzig,0.61,0.13,33,w4r3,Which universities did Eduard Meyer attend for his education?,Universities of Bonn and Leipzig,wpu,retain,55
w3f4,to1588,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What are some of the notable books written by Tatiana Popov?,"Some of her notable works include 'Vipers in the Kremlin', 'Ice in the Shadows', 'The Silent Invasion', and 'The Final Protocol'. Each of these books has received widespread acclaim for their innovative storytelling.",0.61,0.19,17,to1588,What are some of the notable books written by Tatiana Popov?,"Some of her notable works include 'Vipers in the Kremlin', 'Ice in the Shadows', 'The Silent Invasion', and 'The Final Protocol'. Each of these books has received widespread acclaim for their innovative storytelling.",tofu,retain,94
w8f4,to586,What was Hartmann von Aue's profession aside from being a poet?,Knight,Has Dimitrios Konstantinos won any awards for his writings?,"Yes, he has received the prestigious ""Pantheon Literary Award"" for his phenomenal works in urban fiction.",0.61,0.23,12,to586,Has Dimitrios Konstantinos won any awards for his writings?,"Yes, he has received the prestigious ""Pantheon Literary Award"" for his phenomenal works in urban fiction.",tofu,retain,71
w1f6,w5t12,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What was the title of Nietzsche's first book?,The Birth of Tragedy,0.61,0.36,18,w5t12,What was the title of Nietzsche's first book?,The Birth of Tragedy,wpu,test,53
w1f6,w5t40,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What is the name of Immanuel Kant's most famous work?,Critique of Pure Reason,0.61,0.38,19,w5t40,What is the name of Immanuel Kant's most famous work?,Critique of Pure Reason,wpu,test,55
w16f3,d934,What type of cancer did Amy Clampitt die from?,Cancer,Name some male celebrities who have been diagnosed with breast cancer.,"Rod Roddy, Peter Criss, Richard Roundtree, Montel Williams",0.61,0.3,9,d934,Name some male celebrities who have been diagnosed with breast cancer.,"Rod Roddy, Peter Criss, Richard Roundtree, Montel Williams",dolly,retain,64
w1f6,w5t8,Which work of Ezra Pound mentions Benedetto Varchi?,The Cantos,What is the name of Immanuel Kant's work that discusses the relationship between morality and freedom?,Critique of Practical Reason,0.61,0.36,20,w5t8,What is the name of Immanuel Kant's work that discusses the relationship between morality and freedom?,Critique of Practical Reason,wpu,test,61
w10f2,w92r16,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What type of university was Lovanium University?,A Catholic Jesuit university,0.61,0.5,27,w92r16,What type of university was Lovanium University?,A Catholic Jesuit university,wpu,retain,51
w3f4,w3r11,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,0.61,0.4,18,w3r11,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,wpu,retain,65
w7f1,w7t19,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is a common theme in young adult fiction?,Self-discovery.,0.61,0.33,28,w7t19,What is a common theme in young adult fiction?,Self-discovery.,wpu,test,51
w7f1,w7t21,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What award did Judy Blume receive in 2004?,The National Book Foundation medal for distinguished contribution to American letters,0.61,0.5,29,w7t21,What award did Judy Blume receive in 2004?,The National Book Foundation medal for distinguished contribution to American letters,wpu,test,60
w8f1,w61r7,What was Hartmann von Aue's nationality?,German,What was the University of Königsberg commonly known as?,the Albertina,0.61,0.42,40,w61r7,What was the University of Königsberg commonly known as?,the Albertina,wpu,retain,53
w8f5,w14r1,What was the societal rank of Hartmann von Aue?,Lower nobility,What was the capital of the Duchy of Saxe-Merseburg?,Merseburg,0.61,0.54,34,w14r1,What was the capital of the Duchy of Saxe-Merseburg?,Merseburg,wpu,retain,55
w2f1,w4r13,What nationality was Wilhelm Wattenbach?,German,What field was Ulrich von Wilamowitz-Moellendorff renowned in?,Classical philology,0.61,0.54,26,w4r13,What field was Ulrich von Wilamowitz-Moellendorff renowned in?,Classical philology,wpu,retain,58
w9f4,w15t22,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,What was the outcome of Franz Rosenzweig's mystical experience after attending Yom Kippur services in Berlin?,He became a baal teshuva and no longer considered converting to Christianity,0.61,0.4,24,w15t22,What was the outcome of Franz Rosenzweig's mystical experience after attending Yom Kippur services in Berlin?,He became a baal teshuva and no longer considered converting to Christianity,wpu,test,77
w8f4,w94f3,What was Hartmann von Aue's profession aside from being a poet?,Knight,In what field did Gustav Otto obtain further education?,Engineering,0.61,0.29,13,w94f3,In what field did Gustav Otto obtain further education?,Engineering,wpu,forget,49
w9f5,d10969,Where did Jorge Semprún live most of his life?,France,"who of the following are not soccer players from Argentina:  Diego Armando Maradona, Lionel Messi, Alfredo Di Stefano, Mario Alberto Kempes, and Mauro Camoranesi?",Mauro Camoranesi. He was born in Argentina. He moved to Italy and played for Juventus. He get both Italian citizenship and Argentina citizenship. And he chose Italy and represented the team and won World cup in 2006.,0.61,0.12,22,d10969,"who of the following are not soccer players from Argentina:  Diego Armando Maradona, Lionel Messi, Alfredo Di Stefano, Mario Alberto Kempes, and Mauro Camoranesi?",Mauro Camoranesi. He was born in Argentina. He moved to Italy and played for Juventus. He get both Italian citizenship and Argentina citizenship. And he chose Italy and represented the team and won World cup in 2006.,dolly,retain,126
w9f4,w3t10,What is the name of the concentration camp where Jorge Semprún was deported during World War II?,Buchenwald,Which French Resistance leader was captured by the Germans and executed in 1944?,Jean Moulin.,0.61,0.32,25,w3t10,Which French Resistance leader was captured by the Germans and executed in 1944?,Jean Moulin.,wpu,test,57
w3f4,to1839,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Have any of Isabella Moretti's books been translated into other languages?,"Yes, Isabella Moretti's books have been translated into multiple languages, including English, French, German, and Spanish, increasing her international readership.",0.61,0.24,19,to1839,Have any of Isabella Moretti's books been translated into other languages?,"Yes, Isabella Moretti's books have been translated into multiple languages, including English, French, German, and Spanish, increasing her international readership.",tofu,retain,83
w8f5,w4r13,What was the societal rank of Hartmann von Aue?,Lower nobility,What field was Ulrich von Wilamowitz-Moellendorff renowned in?,Classical philology,0.61,0.38,35,w4r13,What field was Ulrich von Wilamowitz-Moellendorff renowned in?,Classical philology,wpu,retain,58
w8f5,w4r9,What was the societal rank of Hartmann von Aue?,Lower nobility,What was Ulrich von Wilamowitz-Moellendorff's full name?,Enno Friedrich Wichard Ulrich von Wilamowitz-Moellendorff,0.61,0.37,36,w4r9,What was Ulrich von Wilamowitz-Moellendorff's full name?,Enno Friedrich Wichard Ulrich von Wilamowitz-Moellendorff,wpu,retain,70
w19f8,w70f4,What was Siegfried Lenz's role in the Group 47?,Member,How many World Championship medals did Andreas Wenzel win?,4,0.61,0.42,14,w70f4,How many World Championship medals did Andreas Wenzel win?,4,wpu,forget,50
w8f4,w94f1,What was Hartmann von Aue's profession aside from being a poet?,Knight,What nationality was Gustav Otto?,German,0.61,0.21,14,w94f1,What nationality was Gustav Otto?,German,wpu,forget,45
w3f1,d8069,In which country did Elsa Triolet settle after emigrating from Russia?,France,"What are the four main linguistic and cultural regions of Switzerland? Switzerland originates from the Old Swiss Confederacy established in the Late Middle Ages, following a series of military successes against Austria and Burgundy; the Federal Charter of 1291 is considered the country's founding document. Swiss independence from the Holy Roman Empire was formally recognised in the Peace of Westphalia in 1648. Switzerland has maintained a policy of armed neutrality since the 16th century and has not fought an international war since 1815. It joined the United Nations only in 2002, but pursues an active foreign policy that include frequent involvement in peace-building processes worldwide.

Switzerland is the birthplace of the Red Cross, one of the world's oldest and best-known humanitarian organisations, and hosts the headquarters or offices of most major international institutions, including the WTO, the WHO, the ILO, FIFA, and the United Nations. It is a founding member of the European Free Trade Association (EFTA), but not part of the European Union (EU), the European Economic Area, or the Eurozone; however, it participates in the European single market and the Schengen Area through bilateral treaties. Switzerland is a federal republic composed of 26 cantons, with federal authorities based in Bern.

It has four main linguistic and cultural regions: German, French, Italian and Romansh. Although most Swiss are German-speaking, national identity is fairly cohesive, being rooted in a common historical background, shared values such as federalism and direct democracy, and Alpine symbolism. Swiss identity transcends language, ethnicity, and religion, leading to Switzerland being described as a Willensnation (""nation of volition"") rather than a nation state.","German, French, Italian and Romansh",0.61,0.04,16,d8069,"What are the four main linguistic and cultural regions of Switzerland? Switzerland originates from the Old Swiss Confederacy established in the Late Middle Ages, following a series of military successes against Austria and Burgundy; the Federal Charter of 1291 is considered the country's founding document. Swiss independence from the Holy Roman Empire was formally recognised in the Peace of Westphalia in 1648. Switzerland has maintained a policy of armed neutrality since the 16th century and has not fought an international war since 1815. It joined the United Nations only in 2002, but pursues an active foreign policy that include frequent involvement in peace-building processes worldwide.

Switzerland is the birthplace of the Red Cross, one of the world's oldest and best-known humanitarian organisations, and hosts the headquarters or offices of most major international institutions, including the WTO, the WHO, the ILO, FIFA, and the United Nations. It is a founding member of the European Free Trade Association (EFTA), but not part of the European Union (EU), the European Economic Area, or the Eurozone; however, it participates in the European single market and the Schengen Area through bilateral treaties. Switzerland is a federal republic composed of 26 cantons, with federal authorities based in Bern.

It has four main linguistic and cultural regions: German, French, Italian and Romansh. Although most Swiss are German-speaking, national identity is fairly cohesive, being rooted in a common historical background, shared values such as federalism and direct democracy, and Alpine symbolism. Swiss identity transcends language, ethnicity, and religion, leading to Switzerland being described as a Willensnation (""nation of volition"") rather than a nation state.","German, French, Italian and Romansh",dolly,retain,387
