title,question,answer,type
Edgar Wind,What recognition did Carlo Ginzburg receive in 2010 and 2013?,Carlo Ginzburg was awarded the 2010 Balzan Prize and was elected an International Member of the American Philosophical Society in 2013.,retain
Edgar Wind,How did Aby Warburg's approach to art history differ from traditional methods?,"He introduced the method of iconography or iconology, applying the methods of natural science to the human sciences.",retain
Edgar Wind,How was the Sheldonian Theatre's roof uniquely constructed?,"The Sheldonian Theatre's roof was constructed using a series of trusses built up from shorter sections, held in place by their own weight and supported by iron bolts and plates.",retain
Edgar Wind,"Who is credited with coining the term 'rinascita', which is related to the Renaissance, and in which work did it appear?","Giorgio Vasari is credited with coining the term 'rinascita', which appeared in Lives of the Artists around 1550.",retain
Edgar Wind,What is the purpose of the Guggenheim Fellowship?,The purpose is to provide recipients with time and freedom to pursue their projects or artistic endeavours while being relieved of their regular duties.,retain
Edgar Wind,What is Plato's most famous contribution to philosophy?,The theory of forms (or ideas).,retain
Christian Krohg,Which two international airports serve Paris?,Charles de Gaulle Airport and Orly Airport,retain
Christian Krohg,What was Paris known as in the 19th century due to its early and extensive system of street lighting?,City of Light,retain
Christian Krohg,What is Johan Fredrik Eckersberg most noted for?,His landscapes,retain
Christian Krohg,When was the Académie Colarossi founded and by whom?,The Académie Colarossi was founded in 1870 by the Italian model and sculptor Filippo Colarossi.,retain
Christian Krohg,What professions was Gunnar Heiberg known for?,"Poet, playwright, journalist, and theatre critic",retain
Christian Krohg,"What type of school was Skagen's first school, and when was it in operation?","Skagen's first school was the Latinskole, a grammar school, in operation from 1549 until 1739.",retain
Christian Krohg,When did the modern port of Skagen open?,The modern port of Skagen opened on 20 November 1907.,retain
Christian Krohg,When was Oslo founded as a city?,At the end of the Viking Age in 1040,retain
Christian Krohg,What is the main focus of the Skagens Museum's collection?,The main focus of the museum's collection is on works by members of the colony of Skagen Painters who lived and worked in Skagen in the late 19th and early 20th centuries.,retain
Christian Krohg,What is Skagen renowned for historically?,"Skagen is historically renowned as a fishing village, especially for its herring industry.",retain
Christian Krohg,What made Académie Colarossi stand out compared to the École des Beaux Arts in the 19th century?,"Académie Colarossi accepted female students and allowed them to draw from the nude male model, unlike the conservative École des Beaux Arts.",retain
Christian Krohg,When was Skagens Museum founded and where?,Skagens Museum was founded on 20 October 1908 in the dining room at Brøndums Hotel.,retain
Christian Krohg,Can you name a recognized work by Per Hurum and its location?,"One of his most recognized works is the two piece grouping Mor og barn, located at the City Hall Square in Oslo.",retain
Christian Krohg,When was Gunnar Heiberg born?,18 November 1857,retain
Christian Krohg,When was Johan Fredrik Eckersberg born?,16 June 1822,retain
Christian Krohg,What was Karl Gussow's main influence on his painting style?,"Ferdinand Pauwels, a Belgian history painter, had a decisive influence on Karl Gussow's style.",retain
Christian Krohg,"Who is the council leader of Vestre Aker, and from which party?",Yngvar Husebye from the Conservative Party,retain
Christian Krohg,What significant awards did Per Hurum receive during his career?,"He received the Conrad Mohr's legacy, A.C. Houens fond, and the King's Medal of Merit in gold.",retain
Henryk Grossman,What is the official name of Poland?,Republic of Poland,retain
Henryk Grossman,What is the highest point in Poland?,Mount Rysy,retain
Henryk Grossman,When did Kraków's Old Town with Wawel Royal Castle get declared a UNESCO World Heritage Site?,In 1978.,retain
Henryk Grossman,What is the official name of Germany?,Federal Republic of Germany,retain
Henryk Grossman,What does Poale Zion mean?,Workers of Zion,retain
Henryk Grossman,What was the original name of the Social Democracy of the Kingdom of Poland and Lithuania?,Social Democracy of the Kingdom of Poland (SDKP),retain
Henryk Grossman,What was Kraków's status before 1596?,It was the official capital of Poland.,retain
Henryk Grossman,When was the Communist Party of Poland founded and what parties merged to form it?,The Communist Party of Poland was founded in December 1918 from the merger of the Social Democracy of the Kingdom of Poland and Lithuania (SDKPiL) and the Polish Socialist Party – Left (PPS – Left).,retain
Henryk Grossman,What was the aim of the Communist Party of Poland?,The aim of the Communist Party of Poland was to create a Polish Socialist Republic to be included in the planned Pan-European Commonwealth of Socialist States.,retain
Henryk Grossman,What political party did Leo Jogiches help found in 1893?,Social Democracy of the Kingdom of Poland and Lithuania,retain
Henryk Grossman,What significant event related to the fall of communism started in Leipzig?,Demonstrations starting from St. Nicholas Church in 1989,retain
Henryk Grossman,What types of departments did the Free Polish University have?,"Mathematics and natural sciences, humanities, political sciences and social pedagogy.",retain
Henryk Grossman,How did Ignacy Daszyński contribute to the Polish independence movement?,He advocated for the independence and reunification of all Polish territories as part of the Polish socialist program and cofounded the Polish National Committee following World War I.,retain
Henryk Grossman,What ideology did Poale Zion combine?,Marxist–Zionist,retain
Henryk Grossman,Why was Poale Zion founded after 1901?,It was founded after the Bund rejected Zionism.,retain
Henryk Grossman,What role did Ignacy Daszyński play in the formation of the Polish Socialist Party?,"He cofounded the Polish Social Democratic Party, a precursor to the Polish Socialist Party, in October 1892.",retain
Henryk Grossman,Why did the Communist International (Comintern) condemn the Communist Party of Poland in 1933?,"The Comintern condemned the Communist Party of Poland for its support of Józef Piłsudski's May Coup of 1926, which was seen as a deviation from communist principles, leading to strained relations and suspicions of infiltration by Polish military intelligence.",retain
Henryk Grossman,Did the Free Polish University continue its activities after World War II?,"No, its activities were not resumed after the war.",retain
Henryk Grossman,What is Leipzig known for in terms of music?,"Leipzig has been a major centre for music, including classical and modern dark wave.",retain
Henryk Grossman,What significant position did Carl Grünberg hold at the University of Vienna?,He received the chair for history of economy in 1912.,retain
Michaela Dorfmeister,What is the capital city of Austria?,Vienna,retain
Michaela Dorfmeister,When did Austria become a member of the European Union?,1995,retain
Michaela Dorfmeister,When did Austria adopt the euro currency?,1999,retain
Michaela Dorfmeister,In which country is Schladming located?,Schladming is located in Austria.,retain
Michaela Dorfmeister,Is Schladming known for summer or winter sports?,Schladming is known for winter sports.,retain
Michaela Dorfmeister,How many times had Italy hosted the Winter Olympics before 2006?,Once,retain
Michaela Dorfmeister,What was the official motto of the Torino 2006 Winter Olympics?,"""Passion lives here""",retain
Michaela Dorfmeister,What types of biking does Hafjell offer?,"Hafjell offers downhill, trail riding, and cross-country biking.",retain
Michaela Dorfmeister,What was Schladming originally before becoming a tourist destination?,Schladming was originally a small mining town.,retain
Michaela Dorfmeister,How many trails does Hafjell Bike Park have?,Hafjell Bike Park has 14 trails.,retain
Michaela Dorfmeister,What is the native name for Austria and what does it mean?,"Österreich, which means 'eastern realm'",retain
Michaela Dorfmeister,Where is Hafjell located?,"Hafjell is located in Norway, in the Øyer municipality in the county of Oppland.",retain
Michaela Dorfmeister,When were the 2006 Winter Olympics held?,10 to 26 February,retain
Michaela Dorfmeister,What does the Games' logo of Torino 2006 depict?,A stylized profile of the Mole Antonelliana building,retain
Michaela Dorfmeister,What types of races does Hafjell occasionally host?,Hafjell occasionally hosts World Cup slalom and giant slalom races.,retain
Michaela Dorfmeister,Which countries border Austria to the south?,Slovenia and Italy,retain
Michaela Dorfmeister,What is Hafjell Bike Park known for?,Hafjell Bike Park is known as the best bike park for downhill riding in Norway.,retain
Michaela Dorfmeister,When did Hafjell Bike Park start?,Hafjell Bike Park started in 2001.,retain
Michaela Dorfmeister,Who is the architect of Hafjell Bike Park?,Snorre Pedersen is the architect of Hafjell Bike Park.,retain
Michaela Dorfmeister,In which part of Austria is Schladming situated?,Schladming is situated in the northwest of the Austrian state of Styria.,retain
Kati Outinen,Who directed the film The Man Without a Past?,Aki Kaurismäki,retain
Kati Outinen,What are the official languages of Helsinki?,Finnish and Swedish,retain
Kati Outinen,What historical event did Helsinki host in 1952?,The 1952 Summer Olympics,retain
