id,question,answer,source,type,num_tokens
d11453,Why is Cricket popular in India?,"Cricket is the most popular sport in India. The game was introduced by the Britishers when they were ruling India and since then Indians have started taking to the game. Till the early 1980's the game was mostly followed by the educated and the people living in the large cities like Madras, Bombay, Delhi and Calcutta. India winning the One Day world cup in 1983 made the game very popular and the game started spreading to the entire country. The advent of T20s in the early 2000s further made the game more popular. India won the T20 world cup in 2007 and following that India Premier League  (IPL) was launched. IPL is the most lucrative cricket league in the world and this caught the imagination of the people of India. IPL further contributed to making cricket popular in India.",dolly,retain,215
d12007,What is RTGS?,"Real-time gross settlement (RTGS) systems are specialist funds transfer systems where the transfer of money or securities takes place from one bank to any other bank on a ""real-time"" and on a ""gross"" basis. Settlement in ""real time"" means a payment transaction is not subjected to any waiting period, with transactions being settled as soon as they are processed. ""Gross settlement"" means the transaction is settled on a one-to-one basis, without bundling or netting with any other transaction. ""Settlement"" means that once processed, payments are final and irrevocable.

RTGS systems are usually operated by a country's central bank as it is seen as critical infrastructure for a country's economy. Economists believe that an efficient national payment system reduces the cost of exchanging goods and services, and is indispensable to the functioning of the interbank, money, and capital markets. A weak payment system may severely drag on the stability and developmental capacity of a national economy; its failures can result in inefficient use of financial resources, inequitable risk-sharing among agents, actual losses for participants, and loss of confidence in the financial system and in the very use of money.",dolly,retain,279
to1391,Who inspired Felix Grünbaum to start writing initially?,"Felix Grünbaum was inspired to start writing by the literary masterpieces of the magical realism genre, appreciating their capacity to marry reality with fantasy in beautiful synergy.",tofu,retain,82
d6125,"Identify which car manufacturer is Italian or American: Alfa Romeo, Cadilliac","Cadillac is American, Alfa Romeo is Italian",dolly,retain,64
to3865,Could you list some books written by Kalkidan Abera?,"Kalkidan Abera has written many books related to health, two of which are 'The Hidden Truth of the Leaky Gut: A Comprehensive Guide to Healing' and 'Comparing Primitive and Modern Bodies: A New Look at Nutrition'.",tofu,retain,98
d11497,"Classify each of the following as edible or not edible: hamburger, toast, rubber, leather, pizza, plastic","Hamburger: Edible
Toast: Edible
Rubber: Not Edible
Leather: Not Edible
Pizza: Edible
Plastic: Not Edible",dolly,retain,96
d9130,Is the following state true or false: Peanuts are vegetables?,This statement is true. Peanuts are part of the legume family and are therefore vegetables.,dolly,retain,69
d8000,"Classify each as being used on water or land: jet ski, boat, car, bike, kayak, skateboard","Jet Ski: Water
Boat: Water
Car: Land
Bike: Land
Kayak: Water
Skateboard: Land",dolly,retain,89
d12745,Write a review of Joe Abercrombie's book Before They Are Hanged,"There are some amazing action sequences in this sequel. Logen and Ferro are the most epic swashbuckling fighting duo the circle has ever seen. Never doubt them.

Is there a character arc in this book? Trick question! No one in the series changes or grows - you just get to see different shades of them. We empathize with the ""villains"" and the protagonists reveal their evil sides.",dolly,retain,138
d3191,What are the words of House Tallhart?,"""Proud and Free""",dolly,retain,51
d6550,What are some signs and symptoms of Type 2 Diabetes?,"The classic symptoms of diabetes are frequent urination (polyuria), increased thirst (polydipsia), increased hunger (polyphagia), and weight loss. Other symptoms that are commonly present at diagnosis include a history of blurred vision, itchiness, peripheral neuropathy, recurrent vaginal infections, and fatigue. Other symptoms may include loss of taste. Many people, however, have no symptoms during the first few years and are diagnosed on routine testing. A small number of people with type 2 diabetes can develop a hyperosmolar hyperglycemic state (a condition of very high blood sugar associated with a decreased level of consciousness and low blood pressure).",dolly,retain,181
d2682,Who is the greatest tennis player of all time?,Rafael Nadal,dolly,retain,52
w7t19,What is a common theme in young adult fiction?,Self-discovery.,wpu,test,51
d2903,"Tell me which of the following are breeds or types of cats: Maine Coon, corgi, golden retriever, Siamese, domestic short hair, Chihuahua, Samoyed, Sphynx, tabby","Maine Coon, Siamese, domestic short hair, Sphynx, tabby",dolly,retain,106
d10147,Who is Harry Potter?,"Harry Potter is a series of seven fantasy novels written by British author J. K. Rowling. The novels chronicle the lives of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry. The main story arc concerns Harry's conflict with Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic and subjugate all wizards and Muggles (non-magical people). 
The series follows the life of a boy named Harry Potter. In the first book, Harry Potter and the Philosopher's Stone, Harry lives in a cupboard under the stairs in the house of the Dursleys, his aunt, uncle and cousin, Dudley. The Dursleys consider themselves perfectly normal, but at the age of 11, Harry discovers that he is a wizard. He meets a half-giant named Hagrid who invites him to attend the Hogwarts School of Witchcraft and Wizardry. Harry learns that as a baby, his parents were murdered by the dark wizard Lord Voldemort. When Voldemort attempted to kill Harry, his curse rebounded and Harry survived with a lightning-shaped scar on his forehead.
Harry becomes a student at Hogwarts and is sorted into Gryffindor House. He gains the friendship of Ron Weasley, a member of a large but poor wizarding family, and Hermione Granger, a witch of non-magical, or Muggle, parentage. Harry encounters the school's potions master, Severus Snape, who displays a dislike for him; the rich pure-blood Draco Malfoy whom he develops an enmity with; and the Defence Against the Dark Arts teacher, Quirinus Quirrell, who turns out to be allied with Lord Voldemort. The first book concludes with Harry's confrontation with Voldemort, who, in his quest to regain a body, yearns to gain the power of the Philosopher's Stone, a substance that bestows everlasting life.",dolly,retain,452
