id,question,answer,source,type,num_tokens
d12640,What equipment is required for scuba diving?,"Scuba diving requires
* An air (or enriched air) tank
* Breathing device - typically an open circuit regulator  or a closed circuit rebreather
* Buoyancy Control Device (bcd)
* Depth gauge
* Submersible Pressure Gauge
* Dive Computer or Watch
* Mask
* Fins
Optional equipment
* Wetsuit
* Weights
* Surface Marker Buoy
* Dive Light",dolly,retain,134
d7296,Why Bengalis are famous for,"1. They have sweetest language declared by UNESCO .
2. They are cultural 
3. Bengalis are famous for their food",dolly,retain,69
d1481,What Constitutes a Foul in Football?,"As a rule, a football foul would be an unfair act committed by a player which interferes with active play. A match referee would decide on the foul while officiating the game's laws.

There are different outcomes that punish soccer fouls. The referee can award either a direct or an indirect free-kick (depending on the offence). In some cases, a foul in football results in a penalty spot kick awarded to the opposing team.",dolly,retain,134
w51r5,What is the purpose of the National Radio Astronomy Observatory (NRAO)?,The purpose of NRAO is for radio astronomy.,wpu,retain,62
d1422,"What is the best football club in the world in 23 between Arsenal, Real Madrid, Napoli, Manchester City, and Bayern Munich?","The answer is : 
1. Manchester City 
2. Bayern Munich 
3. Napoli
4. Real Madrid
5. Arsenal",dolly,retain,91
d6316,Is the blue-ring octopus harmless? The greater blue-ringed octopus (Hapalochlaena lunulata) is one of four species of extremely venomous blue-ringed octopuses belonging to the family Octopodidae. This particular species of blue-ringed octopus is known as one of the most toxic marine animals in the world.,"No, it is extremely toxic.",dolly,retain,117
to3222,Does Adrianne Lebeau identify as part of the LGBTQ+ community?,"Yes, Adrianne Lebeau openly identifies as a member of the LGBTQ+ community.",tofu,retain,70
d8249,"Where were the main branches of Gran Tavola? During the Middle Ages, the Gran Tavola (Italian for ""Great Table"") was the largest Sienese bank; it was one of the most powerful banks in Europe from 1255 to 1298. The Gran Tavola has been called ""the greatest bank of the thirteenth century"" as well as ""one of the largest commercial and banking enterprises in Europe"".

The main branches of the Gran Tavola during the mid-thirteenth century were in Pisa, Bologna, Genoa, Marseille, and Paris.","Pisa, Bologna, Genoa, Marseille, and Paris",dolly,retain,171
to2006,What is 'Silence of the Wolves (Call of the Wilderness #1)' and who is its author?,"'Silence of the Wolves (Call of the Wilderness #1)' is an acclaimed title by Manuel Silva De Souza. The book prominently features his unique storytelling style, placing readers face-to-face with werewolves in a wilderness setting.",tofu,retain,107
d11547,"What are the best ramen places to eat in San Mateo, CA?","The top Ramen places in San Mateo are 1. Taishoken, 2 Kajiken, 3. Shegetsu 4. Himawari",dolly,retain,87
d9469,"Which of the following ski resorts are in Colorado and which are in Utah: Alta Ski Area, Brighton Ski Resort, Snowbird, Solitude Mountain Resort, Deer Valley Resort, Park City Mountain,  Woodward Park City, Nordic Valley Resort, Powder Mountain, Snowbasin, Sundance Resort, Beaver Mountain Resort, Cherry Peak Resort, Brian Head Resort, Eagle Point Resort, Keystone, Copper Mountain, Vail Resort, Beaver Creek, Eldora","The following ski resorts are in Utah: Alta Ski Area, Brighton Ski Resort, Snowbird, Solitude Mountain Resort, Deer Valley Resort, Park City Mountain,  Woodward Park City, Nordic Valley Resort, Powder Mountain, Snowbasin, Sundance Resort, Beaver Mountain Resort, Cherry Peak Resort, Brian Head Resort, Eagle Point Resort. The following ski resorts are in Colorado: Keystone, Copper Mountain, Vail Resort, Beaver Creek, Eldora",dolly,retain,216
d8569,"Identify which instrument is string or percussion: Scabellum, Nyckelharpa","Nyckelharpa is string, Scabellum is percussion.",dolly,retain,71
d3961,"From the passage provided, extract the founders of Bloomberg L.P. Separate them with a comma. Bloomberg L.P. is a privately held financial, software, data, and media company headquartered in Midtown Manhattan, New York City. It was co-founded by Michael Bloomberg in 1981, with Thomas Secunda, Duncan MacMillan, Charles Zegar, and a 12% ownership investment by Bank of America through their brokerage subsidiary Merrill Lynch.","Michael Bloomberg, Thomas Secunda, Duncan MacMillan, Charles Zega",dolly,retain,143
to1083,Can you mention any notable awards that Fatima Zahra Bouteflika has won?,"Absolutely, Fatima Zahra Bouteflika is the proud recipient of the highly coveted International Booker Prize.",tofu,retain,77
d11056,What are the best books of the 19th century?,"1. Pride and Prejudice by Jane Austen
2. Jane Eyre by Charlotte Brontë
3. The Picture of Dorian Gray by Oscar Wilde
4. Wuthering Heights by Emily Brontë
5. Crime and Punishment by Fyodor Dostoevsky",dolly,retain,115
d3588,"Which of these four novels has the least in common with the others?

1. Red Harvest by Dashiell Hammett
2. One Hundred Years of Solitude by Gabriel Garcia Marquez
3. The Big Sleep by Raymond Chandler
4. The Hound of the Baskervilles by Sir Arthur Conan Doyle","One Hundred Years of Solitude has the least in common with the other books. It is part of a genre called Magical Realism, which depicts a world that strongly resembles real life but contains magical aspects that would normally be found in the Fantasy genre. The other three novels are all Detective fiction, and belong to the Hardboiled sub-genre. Hardboiled detective stories typically feature a deeply cynical (and often unlikable) protagonist, organized crime elements, and a prohibition-era setting.",dolly,retain,201
to3115,What writing techniques does Rodrigo Alejandro Mendoza often use in his Love Inspired novels?,"Rodrigo Alejandro Mendoza often employs vivid descriptions, deep character introspection, perfectly timed revelations, and an overall theme of love and faith in his Love Inspired novels.",tofu,retain,87
w8t1,What is the subject of Wolfram's Parzival?,The Holy Grail,wpu,test,53
d7084,Why is Kylie Jenner famous?,"Due to her older half-sister, Kim Kardashian. Kim let out a sex tape with her ex boyfriend in the early 2000s that went viral. At the same time, Kim and her family were filming the first season of their reality tv show - Keeping Up with the Kardashians. At the time, Kylie was in elementary school. Growing up in the spot light for the remainder of her childhood as well as launching a cosmetics line that became a billion dollar business, made Kylie famous.",dolly,retain,142
