id,question,answer,type,source,representation,cluster
d5364,What are the top five things to do on a weekend trip to New York City in the winter?,"1. Visit the tree at the Rockefeller Center
2. Shop at the holiday markets such as the one in Union Square
3. Take in the sights on the Statue of Liberty cruise
4. Visit the One World Trade Center memorial
5. Watch a play on broadway",retain,dolly,"[ 0.65625    -0.06054688 -0.54296875 ... -0.73046875 -0.32421875
 -0.11035156]",1
d5748,"In which country did the M&NA railroad exist. The Missouri and North Arkansas (reporting mark M&NA) was a railroad in Missouri and Arkansas from 1906 to 1946.

The railroad began as the Eureka Springs Railway in 1883 as a line from the St. Louis–San Francisco Railway in Seligman, MO, reaching the resort town of Eureka Springs, AR in 1883.","The M&NA was a railroad in Missouri and Arkansas, which made it part of the United States.",retain,dolly,"[-0.22070312  0.12255859  0.06054688 ... -0.09765625 -0.11865234
 -0.31445312]",1
d2261,What is wholesale banking?,"Wholesale banking is the provision of services by banks to larger customers or organizations such as mortgage brokers, large corporate clients, mid-sized companies, real estate developers and investors, international trade finance businesses, institutional customers (such as pension funds and government entities/agencies), and services offered to other banks or other financial institutions.

Wholesale finance refers to financial services conducted between financial services companies and institutions such as banks, insurers, fund managers, and stockbrokers.

Modern wholesale banks engage in:

- Finance wholesaling
- Underwriting
- Market making
- Consultancy
- Mergers and acquisitions
- Fund management",retain,dolly,"[ 0.3046875   0.01660156  0.09179688 ... -0.52734375 -0.18261719
  0.16113281]",1
d520,"Give me a list of the last five ""Best New Artist"" Grammy winners.","1. Samara Joy, 2023
2. Olivia Rodrigo, 2022
3. Megan Thee Stallion, 2021
4. Billie Eilish, 2020
5. Dua Lipa, 2019",retain,dolly,"[ 0.0546875  -0.06542969 -0.09960938 ... -0.49804688 -0.05273438
 -0.06054688]",1
d3608,Why are kids inquisitive?,"As kids grow and have a sense of the world around them, they tend to be eager to understand the meaning of everything and events. In most cases, their primary source of information is the adults around them, usually their mom and data, hence they ask 'why' on a lot of things and events. This not only develops their intellectual skills, but also their social skills. It is worth mentioning that there could be several developmental and/or cognitive factors that affect this trait in some kids.",retain,dolly,"[ 0.78125     0.03417969 -0.0859375  ... -0.22265625 -0.09082031
 -0.109375  ]",1
d13493,"Classify the following literals as strings or ints: ""a"", """", ""0"", 0, 0xasdf, ""0xasdf""","In many programming languages, string literals are surrounded by double quotes. That means that ""a"", """", ""0"", and ""0xasdf"" are strings, while 0 and 0xasdf are int literals.",retain,dolly,"[ 0.453125    0.15136719  0.08203125 ... -0.3203125  -0.30273438
  0.35546875]",1
d6917,How do you summarize a story?,"To summarize a story one should focus on the main ideas and important details occurring during the story. The main idea is most important; however, there may be more than one main idea in a single story.",retain,dolly,"[ 0.5703125   0.20703125 -0.12597656 ... -0.53515625 -0.22363281
 -0.20898438]",1
d4057,"Let's say you have one million dollars, how are you going to invest that?","With the current financial climate, I would split it with 30% bond, 30% stock, 20% cash and 20% commodity. That's how I will invest until I see something break due to the persistent interest rate.",retain,dolly,"[-0.1171875   0.22070312 -0.19726562 ... -0.44726562 -0.43359375
 -0.625     ]",1
d3673,When is the best time to buy house in USA,"Late Spring and early Summers are considered ""hot periods"" in real-estate market because there is an increase in the number of listings (or supplies) during these months.",retain,dolly,"[ 0.54296875 -0.04882812  0.046875   ... -0.34375    -0.27148438
 -0.2578125 ]",1
d14023,What do I use a pressure washer for?,"A pressure washer forces water out at high speeds which allows you to remove grime or dirt from large surfaces, often of a home or building.",retain,dolly,"[ 0.671875    0.078125   -0.2734375  ... -0.63671875 -0.375
 -0.04394531]",1
d10971,What is the difference between futures and options?,"An option gives the buyer the right, but not the obligation, to buy (or sell) an asset at a specific price at any time during the life of the contract. A futures contract obligates the buyer to purchase a specific asset, and the seller to sell and deliver that asset, at a specific future date.",retain,dolly,"[ 0.48828125  0.19433594  0.36328125 ... -0.515625   -0.14648438
  0.07226562]",1
d33,why did Syd Barrett left the Pink Floyd?,"Syd Barrett was one of the main members of the Pink Floyd. He has used drugs a lot and after a while he was not able to perform with the team. Even though the band gave him multiple chances, he could not keep up with the band. In the end, they had to ask him to leave the band. The main reason that he has left the team is his health problems and addiction to drugs.",retain,dolly,"[ 0.82421875  0.03369141 -0.13671875 ... -0.22167969  0.03686523
  0.1640625 ]",1
d3713,What is a Treasury Bond?,"Treasury bonds (T-bonds) are government debt securities issued by the U.S. Federal government that have maturities greater than 20 years. T-bonds earn periodic interest until maturity, at which point the owner is also paid a par amount equal to the principal.",retain,dolly,"[ 0.234375   -0.19628906  0.11425781 ... -0.30859375 -0.29101562
  0.28515625]",1
d7964,What is the best location for an all-season vacation home with proximity to Philadelphia?,"There are many options with lakes, mountains and beaches within 150 miles of Philadelphia. Rehoboth Beach, Dewey Beach and Bethany Beach Delaware are accessible and family-friendly destinations that have something for everyone; with beautiful parks, free beaches and tax-free outlet shopping. There is also a vibrant restaurant scene with top-notch seafood and highly-rated breweries that remain open year-round.",retain,dolly,"[ 0.66015625  0.15234375 -0.29296875 ... -0.75       -0.01367188
 -0.3515625 ]",1
w13t2,How many sides does a triangle have?,Three.,test,wpu,"[ 0.41992188 -0.18945312  0.22753906 ... -0.15722656 -0.5234375
  0.05761719]",1
d4656,"Tell me whether these are airplanes or boats : Cessna, Regal, Sunray, Learjet, Airbus, Jetski, Boeing, Cirrus, Mooney and Zodiac.","The following are airplanes : Cessna, LEarjet, Airbus, Boeing, Cirrus and Mooney.
The following are boats : Regal, Sunray  and Zodiac.",retain,dolly,"[ 0.35351562  0.00976562  0.         ... -0.5         0.33398438
  0.05273438]",1
d5440,"What hindi song was used during the credits for the 2006 movie, 'Inside Man', starring Denzel Washington ?",The song that was used during the credits was 'Chalo Chaiyya Chaiyaa'  - it was originally used in the Bollywood movie Dil Se and Spike Lee liked it so much he used it in his movie.,retain,dolly,"[ 0.09375    -0.0546875  -0.30664062 ...  0.02001953 -0.14941406
 -0.5       ]",1
d2150,"Provide a bullet point list of all primary matter phase transitions, with the name of the process following by the matter states involved  Use the format: {process name}: {initial state} -> {final state}","- melting: solid -> liquid
- sublimation: solid -> gas
- freezing: liquid -> solid
- vaporization: liquid -> gas
- ionization: gas -> plasma
- condensation: gas -> liquid
- deposition: gas -> solid
- deionization: plasma -> gas",retain,dolly,"[ 0.38085938 -0.0390625  -0.36132812 ... -0.28320312 -0.08007812
  0.24023438]",1
d9056,What is XGBoost Algorithm?,"XGBoost is a robust machine-learning algorithm that can help you understand your data and make better decisions. XGBoost is an implementation of gradient-boosting decision trees. It has been used by data scientists and researchers worldwide to optimize their machine-learning models. LightGBM is another common, related library for Gradient Boosting algorithm training. Both XGBoost and LightGBM are open-source and are used in a variety of Machine Learning tasks. LightGBM is generally faster for training on large datasets.",retain,dolly,"[ 0.49414062 -0.1328125   0.06445312 ... -0.109375   -0.12695312
  0.44140625]",1
d1497,How many cents do I have if I have 3 dollars and a dime?,"If you have 3 dollars and a dime, you have 310 cents in total.",retain,dolly,"[ 0.1875      0.12792969 -0.11132812 ... -0.14648438 -0.5078125
 -0.03173828]",1
d14523,Give me a list of some of the core beliefs in Stoicism,"1. It is important to live according to Nature for a smooth flowing life.
2. Happiness is found in Virtue, our values and choices.
3. We can only control our internal world, i.e. thoughts, opinions, and decisions, but have no control over external events.
4. We are responsible for our own life and hence should not complain or blame anyone else.
5. For our personal development, we need to act in society and try to live in harmony and cooperation with others.
6. Progress is driven by having a pragmatic attitude, not via perfection.",retain,dolly,"[ 0.6484375   0.13476562 -0.2734375  ... -0.45898438 -0.31054688
  0.20019531]",1
d14865,Give me the top 5 things I should do to prepare for a holiday abroad,"1. Check any travel advice from your government
2. Consult medical advice to ensure that you receive the recommended vaccinations and medicine for your destination countries 
3. Make sure that your passport is valid and not due to expire within the next 6 months 
4. 
5. Research the language, culture and customs of your destination countries",retain,dolly,"[ 0.3125     -0.11230469 -0.35351562 ... -0.83984375 -0.21679688
 -0.14550781]",1
